country,distributor,customer,product_gmid,supply_price,resale_price,tender_price,special_resale,special_tender,promotion
SN,,,373880,0,0,0,0,0,non-promoted
SN,,,476931,0,0,0,0,0,non-promoted
SN,,,475994,0,0,0,0,0,non-promoted
SN,,,476950,0,0,0,0,0,non-promoted
SN,,,476008,0,0,0,0,0,non-promoted
SN,,,476029,0,0,0,0,0,non-promoted
SN,,,476194,0,0,0,0,0,non-promoted
SN,,,223381,0,0,0,0,0,non-promoted
SN,,,481580,0,0,0,0,0,non-promoted
SN,,,357266,0,0,0,0,0,non-promoted
SN,,,338199,0,0,0,0,0,non-promoted
SN,,,195442,0,0,0,0,0,non-promoted
SN,,,476984,0,0,0,0,0,non-promoted
SN,,,477825,0,0,0,0,0,non-promoted
SN,,,477023,0,0,0,0,0,non-promoted
SN,,,280449,0,0,0,0,0,non-promoted
SN,,,477027,0,0,0,0,0,non-promoted
SN,,,476835,0,0,0,0,0,non-promoted
SN,,,475649,0,0,0,0,0,non-promoted
SN,,,475983,0,0,0,0,0,non-promoted
SN,,,338355,0,0,0,0,0,non-promoted
SN,,,338357,0,0,0,0,0,non-promoted
SN,,,475991,0,0,0,0,0,non-promoted
SN,,,312920,0,0,0,0,0,non-promoted
SN,,,477047,0,0,0,0,0,non-promoted
SN,,,306730,0,0,0,0,0,non-promoted
SN,,,306728,0,0,0,0,0,non-promoted
SN,,,306732,0,0,0,0,0,non-promoted
SN,,,341783,0,0,0,0,0,non-promoted
SN,,,554523,0,0,0,0,0,non-promoted
SN,,,726651,0,0,0,0,0,non-promoted
SN,,,477020,0,0,0,0,0,non-promoted
SN,,,477019,0,0,0,0,0,non-promoted
SN,,,477018,0,0,0,0,0,non-promoted
SN,,,476940,0,0,0,0,0,non-promoted
SN,,,287551,0,0,0,0,0,non-promoted
SN,,,476980,0,0,0,0,0,non-promoted
SN,,,476986,0,0,0,0,0,non-promoted
SN,,,187750,0,0,0,0,0,non-promoted
SN,,,323104,0,0,0,0,0,non-promoted
SN,,,323103,0,0,0,0,0,non-promoted
SN,,,346663,0,0,0,0,0,non-promoted
SN,,,481359,0,0,0,0,0,non-promoted
SN,,,209132,0,0,0,0,0,non-promoted
SN,,,245863,0,0,0,0,0,non-promoted
SN,,,477005,0,0,0,0,0,non-promoted
SN,,,213866,0,0,0,0,0,non-promoted
SN,,,476947,0,0,0,0,0,non-promoted
