country,distributor,customer,product_gmid,supply_price,resale_price,tender_price,special_resale,special_tender,promotion
KE,,,245298,0,0,0,0,0,non-promoted
KE,,,141662,0,0,0,0,0,non-promoted
KE,,,296593,0,0,0,0,0,non-promoted
KE,,,671563,0,0,0,0,0,non-promoted
KE,,,671568,0,0,0,0,0,non-promoted
KE,,,476710,0,0,0,0,0,non-promoted
KE,,,120917,0,0,0,0,0,non-promoted
KE,,,476518,0,0,0,0,0,non-promoted
KE,,,476989,0,0,0,0,0,non-promoted
KE,,,476985,0,0,0,0,0,non-promoted
KE,,,476716,0,0,0,0,0,non-promoted
KE,,,476942,0,0,0,0,0,non-promoted
KE,,,476996,0,0,0,0,0,non-promoted
KE,,,476997,0,0,0,0,0,non-promoted
KE,,,476715,0,0,0,0,0,non-promoted
KE,,,323469,0,0,0,0,0,non-promoted
KE,,,323468,0,0,0,0,0,non-promoted
KE,,,476958,0,0,0,0,0,non-promoted
KE,,,54430,0,0,0,0,0,non-promoted
KE,,,494006,0,0,0,0,0,non-promoted
KE,,,54431,0,0,0,0,0,non-promoted
KE,,,493978,0,0,0,0,0,non-promoted
KE,,,223651,0,0,0,0,0,non-promoted
KE,,,476960,0,0,0,0,0,non-promoted
KE,,,477012,0,0,0,0,0,non-promoted
KE,,,651772,0,0,0,0,0,non-promoted
KE,,,653312,0,0,0,0,0,non-promoted
KE,,,696079,0,0,0,0,0,non-promoted
KE,,,696080,0,0,0,0,0,non-promoted
KE,,,269210,0,0,0,0,0,non-promoted
MG,,,645820,0,0,0,0,0,non-promoted
MG,,,645818,0,0,0,0,0,non-promoted
MG,,,261608,0,0,0,0,0,non-promoted
MG,,,645819,0,0,0,0,0,non-promoted
MG,,,321233,0,0,0,0,0,non-promoted
MG,,,307013,0,0,0,0,0,non-promoted
MG,,,475652,0,0,0,0,0,non-promoted
MG,,,475862,0,0,0,0,0,non-promoted
MG,,,380567,0,0,0,0,0,non-promoted
MG,,,539185,0,0,0,0,0,non-promoted
MG,,,539183,0,0,0,0,0,non-promoted
MG,,,539181,0,0,0,0,0,non-promoted
MG,,,539182,0,0,0,0,0,non-promoted
MG,,,196681,0,0,0,0,0,non-promoted
MG,,,514930,0,0,0,0,0,non-promoted
MG,,,515056,0,0,0,0,0,non-promoted
MG,,,373881,0,0,0,0,0,non-promoted
MG,,,373877,0,0,0,0,0,non-promoted
MG,,,373878,0,0,0,0,0,non-promoted
MG,,,338356,0,0,0,0,0,non-promoted
MG,,,373879,0,0,0,0,0,non-promoted
MG,,,341781,0,0,0,0,0,non-promoted
MG,,,306725,0,0,0,0,0,non-promoted
MG,,,373875,0,0,0,0,0,non-promoted
MG,,,213860,0,0,0,0,0,non-promoted
MG,,,1,0,0,0,0,0,non-promoted
MG,,,373876,0,0,0,0,0,non-promoted
MG,,,222,0,0,0,0,0,non-promoted
MG,,,477045,0,0,0,0,0,non-promoted
MG,,,475987,0,0,0,0,0,non-promoted
MG,,,475988,0,0,0,0,0,non-promoted
MG,,,698116,0,0,0,0,0,non-promoted
MG,,,679090,0,0,0,0,0,non-promoted
MG,,,654229,0,0,0,0,0,non-promoted
MG,,,651737,0,0,0,0,0,non-promoted
MG,,,352016,0,0,0,0,0,non-promoted
MG,,,476959,0,0,0,0,0,non-promoted
MG,,,476936,0,0,0,0,0,non-promoted
MG,,,652574,0,0,0,0,0,non-promoted
MG,,,653030,0,0,0,0,0,non-promoted
MG,,,651969,0,0,0,0,0,non-promoted
MG,,,655022,0,0,0,0,0,non-promoted
MG,,,655023,0,0,0,0,0,non-promoted
MG,,,655024,0,0,0,0,0,non-promoted
MG,,,655025,0,0,0,0,0,non-promoted
MG,,,554510,0,0,0,0,0,non-promoted
MG,,,371243,0,0,0,0,0,non-promoted
MG,,,693896,0,0,0,0,0,non-promoted
MG,,,407096,0,0,0,0,0,non-promoted
MG,,,370351,0,0,0,0,0,non-promoted
MG,,,618677,0,0,0,0,0,non-promoted
MG,,,641849,0,0,0,0,0,non-promoted
MG,,,728129,0,0,0,0,0,non-promoted
MG,,,649635,0,0,0,0,0,non-promoted
MG,,,643216,0,0,0,0,0,non-promoted
MG,,,643215,0,0,0,0,0,non-promoted
MG,,,592593,0,0,0,0,0,non-promoted
MG,,,671538,0,0,0,0,0,non-promoted
MG,,,664051,0,0,0,0,0,non-promoted
