country,product_gmid,unified_price,resale_price,tender_price,supply_price,promotion
KE,475991,0,0,0,0,non-promoted
KE,312920,0,0,0,0,non-promoted
KE,477047,0,0,0,0,non-promoted
KE,306730,0,0,0,0,non-promoted
KE,306728,0,0,0,0,non-promoted
KE,306732,0,0,0,0,non-promoted
KE,341783,0,0,0,0,non-promoted
KE,554523,0,0,0,0,non-promoted
KE,726651,0,0,0,0,non-promoted
KE,477020,0,0,0,0,non-promoted
KE,477019,0,0,0,0,non-promoted
KE,477018,0,0,0,0,non-promoted
KE,476940,0,0,0,0,non-promoted
KE,287551,0,0,0,0,non-promoted
KE,476980,0,0,0,0,non-promoted
KE,476986,0,0,0,0,non-promoted
KE,187750,0,0,0,0,non-promoted
KE,323104,0,0,0,0,non-promoted
KE,323103,0,0,0,0,non-promoted
KE,346663,0,0,0,0,non-promoted
KE,481359,0,0,0,0,non-promoted
KE,209132,0,0,0,0,non-promoted
KE,245863,0,0,0,0,non-promoted
KE,477005,0,0,0,0,non-promoted
KE,213866,0,0,0,0,non-promoted
KE,476947,0,0,0,0,non-promoted
