country,product_gmid,unified_price,resale_price,tender_price,supply_price,promotion
GW,569252, 5.00 ,,, 3.7100   ,
GW,188850, 1.40 ,,, 1.0640   ,
GW,592735, 11.95 ,,, 10.2173   ,
GW,421873, 26.23 ,,, 22.4267   ,
GW,592782, 1.47 ,,, 1.2569   ,
GW,592781, 3.40 ,,, 2.9070   ,
GW,592778, 1.31 ,,, 1.2400   ,
GW,316979, 4.60 ,,, 3.4960   ,
GW,544575, 5.06 ,,, 4.3263   ,
GW,592806, 3.29 ,,, 2.8130   ,
GW,544576, 5.03 ,,, 4.3007   ,
GW,425957, 143.06 ,,, 122.3163   ,
GW,195146, 15.33 ,,, 13.1072   ,
GW,323076, 4.87 ,,, 3.7012   ,
GW,14820, 2.43 ,,, 1.8468   ,
GW,529654, 15.26 ,,, 11.5976   ,
GW,14901, 3.20 ,,, 3.0432   ,
GW,13196, 25.46 ,,, 21.7683   ,
GW,480201, 3.70 ,,, 2.6921   ,
GW,537710, 3.40 ,,, 3.3420   ,
GW,365768, 3.13 ,,, 2.6762   ,
GW,365770, 2.46 ,,, 2.1033   ,
GW,539414, 4.36 ,,, 3.7278   ,
GW,192750, 6.75 ,,, 6.7450   ,
MZ,158893, 16.15 ,,, 13.8083   ,
MZ,159086, 24.24 ,,, 20.7252   ,
MZ,293791, 27.51 ,,, 20.9076   ,
MZ,191391, 7.87 ,,, 6.7289   ,
MZ,191379, 11.54 ,,, 9.8667   ,
MZ,190104, 1.13 ,,, 0.9662   ,
MZ,190107, 2.94 ,,, 2.5137   ,
MZ,190106, 1.76 ,,, 1.6720   ,
MZ,515284, 7.06 ,,, 6.3812   ,
MZ,316433, 6.05 ,,, 5.1728   ,
MZ,250545, 8.56 ,,, 7.3188   ,
MZ,592475, 3.19 ,,, 3.0305   ,
MZ,332328, 7.65 ,,, 6.8850   ,
MZ,592504, 141.44 ,,, 127.2960   ,
MZ,227380, 3.40 ,,, 2.9070   ,
MZ,511293, 5.40 ,,, 4.6170   ,
MZ,510643, 8.98 ,,, 7.6779   ,
MZ,188840, 3.40 ,,, 2.9070   ,
MZ,188841, 3.50 ,,, 2.9925   ,
MZ,272453, 6.85 ,,, 5.2060   ,
MZ,519330, 15.55 ,,, 13.2953   ,
MZ,192775, 3.40 ,,, 3.0759   ,
MZ,592560, 3.56 ,,, 3.0438   ,
MZ,278343, 1.61 ,,, 1.3766   ,
MZ,29585, 21.06 ,,, 17.0060   ,
MZ,389144, 22.33 ,,, 18.0315   ,
MZ,29649, 21.07 ,,, 17.0140   ,
MZ,389146, 22.33 ,,, 18.0315   ,
MZ,29612, 20.37 ,,, 16.4488   ,
MZ,389142, 20.37 ,,, 16.4488   ,
MZ,298191, 28.00 ,,, 23.9400   ,
MZ,58604, 41.99 ,,, 35.9015   ,
